dbmsnr,hzbnr01,mstnam02,gwgeb03,code03,gwkoerpe04,code04,gokmua05,gwtmug06,daterr07,datauf08,xrkko09,yhkko10,aufge_f,sym_ehyd,longitude,latitude
8002031,321414,"Frastanz, Bl 03.31.02",3,003 Walgau,100150,Walgau [RHE],"470,23","4,4",19740101,,120242.15,376163.43,,2,9.636164974151157,47.22501268098201
8002107,322206,"Bregenz, Bl 50.1.05 A",4,004 Rheintal,100149,Rheintal [RHE],"409,32","9,7",19780101,,127846.11,405089.9,,2,9.718709265034361,47.48821307221264
8002111,322248,"Bregenz, Bl 50.1.10 A",4,004 Rheintal,100149,Rheintal [RHE],"402,79","8,51",19780101,,127290.56,406086.93,,1,9.71072563809401,47.49694114860083
8002113,322263,"Altenstadt, Bl 01.32.37 A",4,004 Rheintal,100149,Rheintal [RHE],"437,02","12,16",19770101,,116814.37,381148.74,,2,9.58776827290372,47.26833990688954
8002118,322313,"Nofels, Bl 01.32.19 A",4,004 Rheintal,100149,Rheintal [RHE],"432,68","6,1",19800101,,114523.67,380427.26,,2,9.557987185049505,47.260858036841825
8002123,322362,"Rankweil, Bl 01.40.05 A",4,004 Rheintal,100149,Rheintal [RHE],"444,85","17,27",19800101,,119240.85,382625.65,,2,9.618873234577112,47.282661772004076
8002128,322412,"Koblach, Bl 50.4.03 A",4,004 Rheintal,100149,Rheintal [RHE],"418,45","5,44",19790101,,118168.95,387547.71,,2,9.60158975647933,47.32643558365265
8002134,322479,"Koblach, Bl 50.4.09 A",4,004 Rheintal,100149,Rheintal [RHE],"424,45","5,16",19790101,,120116.12,387150.36,,1,9.627578928904537,47.32370325919274
8002135,322487,"Mäder, Bl 50.4.10 A",4,004 Rheintal,100149,Rheintal [RHE],"413,17","6,1",19800101,,119922.63,391178.82,,2,9.622474713877859,47.35982534536243
3002651,322560,"Bad Fischau, Bl 238 (300046)",250,250 Südliches Wiener Becken,100024,Südl. Wiener Becken [DUJ],"280,78","19,3",19530101,,612392.7,440738.44,,2,16.170980131285816,47.831188605130386
3002652,322578,"Kottingbrunn, Bl 459",250,250 Südliches Wiener Becken,100024,Südl. Wiener Becken [DUJ],"253,4",0,19770101,,616139.63,454167.87,,1,16.227692126847753,47.95068798081652
3002656,322610,"Ybbs, Br 2057.006",185,185 Ybbstal,100028,Ybbstal / Ybbser Scheibe [DUJ],"226,69",0,19770101,,531618.85,475046.88,,1,15.102429255299693,48.16122468870777
8002126,322396,"Klaus, Bl 50.4.01",4,004 Rheintal,100149,Rheintal [RHE],"449,1",6,19790101,,120500.4,385183.83,,1,9.63389761498336,47.306194054369435
8002037,321471,"Satteins, Bl 03.39.03",3,003 Walgau,100150,Walgau [RHE],"475,36","5,03",19740101,,121951.29,376189.8,,1,9.658697588596155,47.225979447228056
8002039,321497,"Satteins, Bl 03.39.05",3,003 Walgau,100150,Walgau [RHE],"476,34",0,19740101,20060101.0,122190.15,375558.01,J,1,9.662243396468712,47.22040275784891
8002109,322222,"Bregenz, Bl 50.1.07",4,004 Rheintal,100149,Rheintal [RHE],"400,05","5,82",19780101,,128902.5,406154.85,,2,9.73206129935013,47.49822603850383
8002112,322255,"Bregenz, Bl 50.1.12",4,004 Rheintal,100149,Rheintal [RHE],"398,58","4,92",19780101,,126985.31,406852.62,,2,9.706202779097017,47.50369468824121
8002120,322339,"Meiningen, Bl 01.33.09",4,004 Rheintal,100149,Rheintal [RHE],"424,07","8,05",19790101,,117515.06,386076.4,,1,9.593883961402229,47.312929632941085
8002124,322370,"Rankweil, Bl 01.40.03",4,004 Rheintal,100149,Rheintal [RHE],"434,51","9,17",19790101,,118186.51,383924.64,,1,9.604123756326214,47.293881674964666
8002130,322438,"Mäder, Bl 50.4.05",4,004 Rheintal,100149,Rheintal [RHE],"416,59","5,17",19790101,,118302.09,389202.53,,2,9.60229772416298,47.34136538975589
8002133,322461,"Götzis, Bl 50.4.08",4,004 Rheintal,100149,Rheintal [RHE],"413,68","3,78",19790101,,119649.63,389367.61,,2,9.620010417171217,47.343430025123205
8002137,322503,"Mäder, Bl 50.4.11",4,004 Rheintal,100149,Rheintal [RHE],"413,26","5,33",19800101,,120388.57,390377.21,,2,9.629143760719918,47.352821109117194
3002648,322537,"Stockerau, Bl 235",200,200 Nördliches Tullner Feld,100026,Tullnerfeld [DUJ],"170,33",0,19760101,,613279.88,501195.27,,1,16.212730261536066,48.37439818187985
8002104,322172,"Kennelbach, Bl 50.1.02",4,004 Rheintal,100153,Gruppe Molasse und nördliche Flyschzone [RHE],"417,25","12,02",19780101,,129935.15,404897.72,,2,9.746527465884952,47.48735716499532
8002108,322214,"Bregenz, Bl 50.1.06",4,004 Rheintal,100149,Rheintal [RHE],"402,38","7,3",19780101,,128526.75,405675.4,,2,9.727373536781794,47.49376002120685
8002115,322289,"Tosters, Bl 01.32.39",4,004 Rheintal,100149,Rheintal [RHE],"446,38","16,44",19790101,,116355.7,379177.87,,2,9.582970141298077,47.25042813380617
8002119,322321,"Meiningen, Bl 01.33.08",4,004 Rheintal,100149,Rheintal [RHE],"422,16","6,34",19790101,,117169.84,386435.53,,2,9.589092979651616,47.31600757240127
8002122,322354,"Rankweil, Bl 01.40.02",4,004 Rheintal,100149,Rheintal [RHE],"471,42","25,86",19800101,,121096.33,382629.72,,2,9.643376928596055,47.283494093200055
8002106,322198,"Bregenz, Bl 50.1.04",4,004 Rheintal,100149,Rheintal [RHE],"413,2","8,35",19780101,,129252.4,405273.78,,2,9.73724337341209,47.49045306619144
8002114,322271,"Nofels, Bl 01.32.38",4,004 Rheintal,100149,Rheintal [RHE],"429,43","4,99",19790101,,113200.15,381637.46,,2,9.539733947950992,47.271153914137294
8002136,322495,"Meiningen, Bl 01.33.07",4,004 Rheintal,100149,Rheintal [RHE],"422,85","6,42",19790101,,115964.93,385130.99,,2,9.574005120503397,47.30375983194384
8002116,322297,"Altenstadt, Bl 01.32.40",4,004 Rheintal,100149,Rheintal [RHE],"443,48","14,25",19790101,,117027.08,379806.69,,2,9.59143140830117,47.25637082665375
8002129,322420,"Koblach, Bl 50.4.04",4,004 Rheintal,100149,Rheintal [RHE],"419,78","6,95",19790101,,117685.11,387915.63,,2,9.594960007653748,47.329532825363785
8002105,322180,"Bregenz, Bl 50.1.03",4,004 Rheintal,100149,Rheintal [RHE],"413,98","9,81",19780101,,129384.5,404872.38,,1,9.73924163431683,47.486900386557046
8002110,322230,"Bregenz, Bl 50.1.08",4,004 Rheintal,100149,Rheintal [RHE],"398,58","5,07",19780101,,128242.5,406695.33,,2,9.722974698521293,47.502808030470284
8002117,322305,"Altenstadt, Bl 01.32.41 A",4,004 Rheintal,100149,Rheintal [RHE],"446,07","17,68",19790101,,119248.77,380222.33,,2,9.620496815021285,47.26106558548831
8002121,322347,"Meiningen, Bl 01.33.04",4,004 Rheintal,100149,Rheintal [RHE],"425,07","4,33",19790101,,115146.28,384712.78,,2,9.563457504642537,47.29964434932865
8002125,322388,"Rankweil, Bl 01.40.04",4,004 Rheintal,100149,Rheintal [RHE],"431,41","5,63",19790101,,117189.31,382570.95,,2,9.59181322165199,47.281284223755115
8002131,322446,"Koblach, Bl 50.4.06",4,004 Rheintal,100149,Rheintal [RHE],"417,55","6,8",19790101,,119391.16,387759.43,,2,9.61761118387467,47.328865569650524
3002650,322552,"Oberweiden, Br 237",224,224 Marchfeld,100020,Marchfeld [DUJ],"161,99","19,25",19770101,,659207.45,495429.39,,2,16.828691297880475,48.305649976628224
3002657,322628,"Wolfsthal, Bl  240",264,264 Fischamend bis Hainburger Pforte,100176,Gruppe Südl. Wiener Becken-Ostrand [DUJ],"138,98",0,19770101,,676096.29,477486.84,,1,17.044608402578938,48.13738254570074
3002658,322636,"Klein-Neusiedl, Br (300640)",250,250 Südliches Wiener Becken,100024,Südl. Wiener Becken [DUJ],"159,62","7,65",19650101,,643734.88,471161.58,,1,16.60648684576396,48.09360686016212
3002659,322644,"Kemmelbach, Br 2057.010",185,185 Ybbstal,100028,Ybbstal / Ybbser Scheibe [DUJ],"222,84",0,19770101,,530812.71,474310.34,,1,15.091369092085314,48.154764940560646
3002665,322701,"Leiben, Br 2041.001",188,188 Pöchlarner Feld,100190,Gruppe Böhmische Masse [DUJ],"211,77",0,19760101,,543012.62,482484.48,,1,15.258054759410639,48.22567988154678
3002666,322719,"Emmersdorf, Bl 2035.001",188,188 Pöchlarner Feld,100190,Gruppe Böhmische Masse [DUJ],"210,46",0,19760101,,548802.16,484364.31,,1,15.336622383381881,48.2412702535433
3002667,322727,"Kleinpöchlarn, Br 2044.001",188,188 Pöchlarner Feld,100190,Gruppe Böhmische Masse [DUJ],"213,46",0,19760101,,540308.2,481517.73,,1,15.221341353431129,48.217581927218546
3002675,322800,"Ornding, Bl 2043.004",188,188 Pöchlarner Feld,100017,Erlauftal / Pöchlarner Feld  [DUJ],"211,31","5,3",19760101,,541988.07,480579.19,,2,15.243636265166817,48.20877296150603
3002678,322834,"Getzersdorf, Br 245",195,195 Traisental,100025,Traisental [DUJ],"207,49","5,65",19790101,,576617.97,494431.41,,1,15.715182620099299,48.324741419103006
3002679,322842,"Walpersdorf, Bl 246",195,195 Traisental,100025,Traisental [DUJ],"215,09","5,55",19790101,,576074.12,492612.48,,2,15.70710194638522,48.30853688150668
3002680,322859,"Unterradlberg, Bl 247",195,195 Traisental,100025,Traisental [DUJ],"240,68","5,2",19790101,,574669.27,486572.25,,2,15.685705169439066,48.25461173303767
3002681,322867,"Viehofen, Bl 248",195,195 Traisental,100025,Traisental [DUJ],"254,78","4,3",19790101,,572319.03,483864.03,,2,15.652973851727063,48.230895645131675
3002683,322883,"Ratzersdorf, Bl 250",195,195 Traisental,100025,Traisental [DUJ],"258,2",0,19790101,,572977.88,482583.95,,1,15.661324927396521,48.21920874512803
3002684,322891,"St.Pölten, Bl 251",195,195 Traisental,100025,Traisental [DUJ],"290,59","7,45",19790101,,569552.64,476298.56,,2,15.61275950207919,48.16360444353225
3002686,322917,"Ochsenburg, Br 253",195,195 Traisental,100025,Traisental [DUJ],"305,15","5,5",19790101,,570782.7,472807.35,,2,15.627907937696492,48.1318864715673
3002687,322925,"Walpersdorf, Br 254",195,195 Traisental,100025,Traisental [DUJ],"229,57","14,3",19790101,,574682.0,492701.63,,1,15.688375484377836,48.30971896073285
3002689,322941,"Franzhausen, Bl 1992.006",195,195 Traisental,100025,Traisental [DUJ],"207,38",0,19790101,,575867.54,497093.66,,1,15.70616038224264,48.34888380575059
3002691,322966,"Traismauer, Br 1989.008",195,195 Traisental,100025,Traisental [DUJ],"195,53",0,19790101,,578259.51,497460.44,,1,15.73857657887707,48.35152084262743
3002692,322974,"Seibersdorf, Bl 255",250,250 Südliches Wiener Becken,100024,Südl. Wiener Becken [DUJ],"185,01",0,19780101,,635553.81,458782.92,,1,16.48997378678197,47.9853829323408
3002693,322982,"Ennsbach, Bl 256",185,185 Ybbstal,100028,Ybbstal / Ybbser Scheibe [DUJ],"242,04",0,19790101,,526242.66,473131.78,,1,15.029597772667492,48.145077661285754
3002694,322990,"Karlsbach, Bl 257",185,185 Ybbstal,100028,Ybbstal / Ybbser Scheibe [DUJ],"235,15",0,19790101,,527616.95,474302.5,,1,15.048412794346739,48.15533581005402
3002695,323006,"Neumarkt a.d. Ybbs, Bl 258",185,185 Ybbstal,100028,Ybbstal / Ybbser Scheibe [DUJ],"228,87","2,8",19790101,,528444.26,472190.22,,2,15.058903144486715,48.13617425467054
4002403,323014,"Luftenberg, Bl 2119.005",143,143 Nördliches Linzer Feld,100038,Linzer Becken [DUJ],"246,63",0,19750101,,482200.54,484418.33,,1,14.439806211329657,48.25372209381631
4002405,323030,"Luftenberg, Bl 2119.009",143,143 Nördliches Linzer Feld,100038,Linzer Becken [DUJ],"249,17",0,19750101,,483067.27,485672.24,,1,14.451722181844422,48.264889078105696
4002406,323048,"Luftenberg, Bl 2120.009",143,143 Nördliches Linzer Feld,100038,Linzer Becken [DUJ],"246,92",0,19750101,,481914.08,485421.1,,1,14.436139230990495,48.26277807895236
4002407,323055,"Luftenberg, Bl 2121.001",143,143 Nördliches Linzer Feld,100038,Linzer Becken [DUJ],"247,53",0,19750101,,481026.81,484871.17,,1,14.424083219276332,48.25794407311799
4002410,323089,"Pulgarn, Br 2123.011",143,143 Nördliches Linzer Feld,100038,Linzer Becken [DUJ],"248,99",0,19750101,,479623.39,486751.07,,1,14.405528144847242,48.275028147753716
4002411,323097,"Steyregg, Bl 2124.5",143,143 Nördliches Linzer Feld,100038,Linzer Becken [DUJ],"248,84",0,19750101,,478220.13,486546.59,,1,14.386583193373538,48.273361114802704
4002412,323105,"Steyregg, Bl 2124.11",143,143 Nördliches Linzer Feld,100038,Linzer Becken [DUJ],"248,55",0,19750101,,478376.82,487005.76,,3,14.388778198536555,48.27747206984763
4002413,323113,"Steyregg, Bl 2125.009",143,143 Nördliches Linzer Feld,100038,Linzer Becken [DUJ],"249,49",0,19750101,,477508.03,487225.76,,1,14.37711115554427,48.27955614649444
4002414,323121,"Steyregg, Bl 2126.001",143,143 Nördliches Linzer Feld,100038,Linzer Becken [DUJ],"250,09",0,19750101,,476742.72,486956.06,,1,14.366750131398156,48.277222073756754
3002660,322651,"Göttsbach, Br 2057.020",185,185 Ybbstal,100028,Ybbstal / Ybbser Scheibe [DUJ],"223,86",0,19770101,,529199.49,474592.08,,1,15.069770553009286,48.157624539282324
3002673,322784,"Leiben, Br 2039.001",188,188 Pöchlarner Feld,100190,Gruppe Böhmische Masse [DUJ],"211,52",0,19760101,,544928.48,482820.5,,1,15.283952404547733,48.22827254027817
3002664,322693,"Bergern, Bl 2040.012",188,188 Pöchlarner Feld,100017,Erlauftal / Pöchlarner Feld  [DUJ],"211,02",0,19760101,,543698.52,481336.2,,1,15.266901804055221,48.21520067502806
3002662,322677,"Tulln-Bildereiche, Bl 242",200,200 Nördliches Tullner Feld,100026,Tullnerfeld [DUJ],"177,37",0,19770101,,601468.48,498978.01,,1,16.05231298024733,48.35828936967971
3002674,322792,"Melk, Bl 2037.004",188,188 Pöchlarner Feld,100017,Erlauftal / Pöchlarner Feld  [DUJ],"210,33",0,19760101,,546893.66,481779.24,,1,15.310045455855887,48.21846275338482
4002416,323147,"Steyregg, Blt 2126.9",143,143 Nördliches Linzer Feld,100038,Linzer Becken [DUJ],"250,01","4,5",19750101,,476675.05,487705.62,,2,14.365972159209523,48.283972109909776
4002417,323154,"Steyregg, Bl 2127.1",143,143 Nördliches Linzer Feld,100038,Linzer Becken [DUJ],"249,83",0,19750101,,475450.04,487596.9,,1,14.349444159859704,48.283139083235056
4002418,323170,"Lachstatt, Bl 2131.007",143,143 Nördliches Linzer Feld,100038,Linzer Becken [DUJ],"250,78",0,19760101,,473988.13,491182.1,,1,14.330361140831544,48.3155561532423
4002421,323204,"Katzbach, Bl 2131.1",143,143 Nördliches Linzer Feld,100038,Linzer Becken [DUJ],"262,05",0,19750101,,474334.69,492536.37,,3,14.335269248286789,48.327697099501954
4002422,323212,"Lachstatt, Bl 2132.007",143,143 Nördliches Linzer Feld,100038,Linzer Becken [DUJ],"252,57",0,19760101,,473253.31,491702.81,,3,14.320541187172243,48.32032382283873
4002423,323220,"Lachstatt, Bl 2132.9",143,143 Nördliches Linzer Feld,100038,Linzer Becken [DUJ],"252,95","8,3",19760101,,473359.23,492044.95,,1,14.322028173756657,48.32338911466153
4002424,323238,"Katzbach, Bl PL122",143,143 Nördliches Linzer Feld,100038,Linzer Becken [DUJ],"253,86",0,19760101,,473791.42,492546.78,,3,14.32794343831381,48.32785333298608
4002425,323246,"Urfahr, Bl 2132.013",143,143 Nördliches Linzer Feld,100038,Linzer Becken [DUJ],"252,35",0,19760101,,472805.9,492149.13,,3,14.314583179737395,48.324389067769026
4002426,323253,"Katzbach, Bl 2133.1",143,143 Nördliches Linzer Feld,100038,Linzer Becken [DUJ],"253,42",0,19750101,,472571.47,492448.82,,1,14.311472126784297,48.327111131291474
4002427,323261,"Katzbach, Br 2132.017",143,143 Nördliches Linzer Feld,100038,Linzer Becken [DUJ],"256,46",0,19760101,,472968.51,492812.04,,3,14.316889169437582,48.33033314934278
4002428,323287,"Katzbach, Bl 2133.019",143,143 Nördliches Linzer Feld,100038,Linzer Becken [DUJ],"254,73",0,19760101,,471886.99,492220.99,,3,14.302201750756954,48.32513882904886
4002429,323295,"Katzbach, Br 2133.009",143,143 Nördliches Linzer Feld,100038,Linzer Becken [DUJ],"259,32",0,19760101,,471928.61,492805.23,,3,14.302861129859648,48.33038910948389
4002431,323311,"Katzbach, Br 2133.013",143,143 Nördliches Linzer Feld,100038,Linzer Becken [DUJ],"268,08",0,19760101,,471433.75,493358.1,,3,14.296278248220807,48.335417068106956
4002432,323329,"Katzbach, Br 2133.017",143,143 Nördliches Linzer Feld,100190,Gruppe Böhmische Masse [DUJ],"277,99",0,19760101,,471331.16,493826.24,,1,14.294972233762316,48.339639126236065
4002434,323345,"Urfahr, Bl 2133.029",143,143 Nördliches Linzer Feld,100038,Linzer Becken [DUJ],"261,4",0,19760101,,471067.37,492504.29,,3,14.291194196248469,48.327778103174964
4002436,323360,"Urfahr, Bl 2134.001",143,143 Nördliches Linzer Feld,100038,Linzer Becken [DUJ],"259,59",0,19760101,,471183.14,491464.97,,1,14.292583155213183,48.318417115561786
4002437,323378,"Urfahr, Bl 2134.003",143,143 Nördliches Linzer Feld,100038,Linzer Becken [DUJ],"261,84",0,19760101,,470733.57,491845.47,,3,14.28658318492996,48.321889151703886
4002438,323386,"Urfahr, Br 2133.035",143,143 Nördliches Linzer Feld,100190,Gruppe Böhmische Masse [DUJ],"267,36",0,19760101,,470487.17,492290.28,,1,14.28333322817972,48.325917067437416
4002440,323402,"Urfahr, Bl 2134.009",143,143 Nördliches Linzer Feld,100038,Linzer Becken [DUJ],"262,67",0,19760101,,470580.46,491395.77,,3,14.284444243210954,48.317861134731956
4002442,323428,"Kristein, Bl 2116.10",154,154 Südliches Linzer Feld,100038,Linzer Becken [DUJ],"255,87",0,19750101,,482830.42,479452.11,,3,14.447333166542402,48.208972080239505
4002447,323477,"Lorch, Bl 2119.16",154,154 Südliches Linzer Feld,100038,Linzer Becken [DUJ],"246,78",0,19750101,,481193.21,482270.17,,3,14.425833230671957,48.23452815059902
4002451,323519,"Taunleiten, Bl 2121.18",154,154 Südliches Linzer Feld,100038,Linzer Becken [DUJ],"256,27",0,19750101,,479118.23,480419.37,,3,14.3975561603308,48.218139125242345
4002452,323527,"Raffelstetten, Blt 2121.22",154,154 Südliches Linzer Feld,100038,Linzer Becken [DUJ],"246,6","2,9",19750101,,479810.14,483223.74,,2,14.407389177268868,48.243278154799974
4002453,323535,"Luftenberg, Bl 2121.24",154,154 Südliches Linzer Feld,100038,Linzer Becken [DUJ],"246,6",0,19750101,,480038.14,484039.04,,3,14.410611202230708,48.25058315337099
4002454,323543,"Posch, Bl 2122.12",154,154 Südliches Linzer Feld,100038,Linzer Becken [DUJ],"247,23",0,19750101,,479191.81,484121.34,,1,14.399228205563182,48.2514281187271
4002455,323550,"Taunleiten, Bl 2122.16",154,154 Südliches Linzer Feld,100203,Gruppe Zwischen Krems und Moosbachl [DUJ],"262,23",0,19750101,,477940.17,481308.26,,1,14.381861219181602,48.226278137862614
4002457,323576,"Posch, Bl 2123.10",154,154 Südliches Linzer Feld,100038,Linzer Becken [DUJ],"247,44",0,19750101,,478230.31,485030.37,,3,14.386444211875245,48.259722106662984
4002458,323584,"Posch, Bl 2123.12",154,154 Südliches Linzer Feld,100038,Linzer Becken [DUJ],"248,06",0,19750101,,478028.65,484388.38,,3,14.383611242173938,48.25397213368948
4002459,323592,"Pichling, Bl 2123.18",154,154 Südliches Linzer Feld,100038,Linzer Becken [DUJ],"258,11",0,19750101,,477070.99,482426.84,,3,14.370361162469647,48.236444099680625
4002461,323618,"Posch, Bl 2124.12",154,154 Südliches Linzer Feld,100038,Linzer Becken [DUJ],"248,73",0,19750101,,477441.83,485856.71,,1,14.375972205132724,48.26725009529991
4002463,323634,"Ufer, Bl 2126.10",154,154 Südliches Linzer Feld,100038,Linzer Becken [DUJ],"251,42",0,19750101,,475559.65,485044.36,,3,14.35047225091431,48.260167085085676
4002467,323675,"St.Peter, Br 2126.26",154,154 Südliches Linzer Feld,100045,Welser Heide [DUJ],"256,14",0,19760101,,473792.2,484416.21,,3,14.326556131544189,48.254722153106584
4002468,323683,"Kleinmünchen, Bl 2126.32",154,154 Südliches Linzer Feld,100045,Welser Heide [DUJ],"256,64",0,19760101,,473090.06,483999.73,,1,14.317028185780451,48.25105613955392
4002472,323725,"St.Peter, Br 2127.8",154,154 Südliches Linzer Feld,100038,Linzer Becken [DUJ],"255,06",0,19760101,,473818.17,485448.03,,3,14.327083158550764,48.26400008868423
4002462,323626,"Posch, Bl 2124.14",154,154 Südliches Linzer Feld,100038,Linzer Becken [DUJ],"249,63",0,19750101,,476864.98,484874.24,,1,14.368025020059681,48.258482319351856
4002470,323709,"St.Peter, Bl 2127.4",154,154 Südliches Linzer Feld,100038,Linzer Becken [DUJ],"253,07",0,19760101,,474962.75,486467.23,,1,14.342680069182233,48.2730351151021
4002474,323741,"Kleinmünchen, Br 2127.14",154,154 Südliches Linzer Feld,100045,Welser Heide [DUJ],"261,87",0,19760101,,471931.51,483787.55,,3,14.301389225683469,48.24927813221562
4002476,323766,"Kleinmünchen, Bl 2127.24",154,154 Südliches Linzer Feld,100038,Linzer Becken [DUJ],"257,88",0,19760101,,473169.74,485526.3,,3,14.318361215650565,48.26477815729171
4002477,323774,"Kleinmünchen, Bl 2127.28",154,154 Südliches Linzer Feld,100045,Welser Heide [DUJ],"260,1",0,19760101,,472791.6,484771.09,,3,14.313139129955015,48.258028141963635
4002478,323782,"St.Peter, Bl 2127.40",154,154 Südliches Linzer Feld,100038,Linzer Becken [DUJ],"256,44",0,19760101,,474203.31,486771.63,,3,14.3325001689326,48.2758611196521
4002479,323790,"St.Peter, Bl 2127.2",154,154 Südliches Linzer Feld,100038,Linzer Becken [DUJ],"258,38",0,19760101,,473405.35,485970.87,,3,14.32161121986153,48.26875009128967
4002482,323824,"Kleinmünchen, Bl 2127.106",154,154 Südliches Linzer Feld,100045,Welser Heide [DUJ],"263,92",0,19760101,,471653.87,484556.11,,3,14.29777816915299,48.25622211409686
4002483,323832,"Leonding, Bl 2127.108",154,154 Südliches Linzer Feld,100045,Welser Heide [DUJ],"267,36",0,19760101,,470051.0,484082.57,,1,14.276111169812598,48.25213914540892
4002486,323865,"Kleinmünchen, Bl 2127.120",154,154 Südliches Linzer Feld,100045,Welser Heide [DUJ],"262,26",0,19760101,,471944.49,485896.94,,3,14.30191713008986,48.26825009856895
4002489,323899,"St.Peter, Bl 2128.4",154,154 Südliches Linzer Feld,100038,Linzer Becken [DUJ],"254,83",0,19760101,,474521.81,487649.69,,3,14.336944172205753,48.28372211531357
4002490,323907,"St.Peter, Bl 2128.6",154,154 Südliches Linzer Feld,100038,Linzer Becken [DUJ],"252,85",0,19760101,,473573.6,487331.82,,3,14.324111125700066,48.28097214445906
4002491,323915,"Waldegg, Br 2128.10",154,154 Südliches Linzer Feld,100038,Linzer Becken [DUJ],"282,62",0,19760101,,472342.05,486751.18,,1,14.307417134848663,48.275889148546185
4002492,323931,"Waldegg, Bl 2128.14",154,154 Südliches Linzer Feld,100045,Welser Heide [DUJ],"277,89",0,19760101,,470517.71,486064.72,,1,14.282722233174137,48.26991715661554
4002495,323964,"Lustenau, Bl 2128.36",154,154 Südliches Linzer Feld,100038,Linzer Becken [DUJ],"253,44",0,19760101,,474265.49,488350.6,,3,14.33361113114463,48.290056157755444
4002496,323972,"Lustenau, Bl 2128.40",154,154 Südliches Linzer Feld,100038,Linzer Becken [DUJ],"257,07",0,19760101,,473349.12,488128.89,,3,14.321222246685371,48.288167118054204
4002499,324012,"Lustenau, Bl 2129.012",154,154 Südliches Linzer Feld,100038,Linzer Becken [DUJ],"253,76",0,19760101,,473473.84,488859.24,,1,14.323028204186956,48.29472208269055
4002500,324020,"Lustenau, Bl 2130.2",154,154 Südliches Linzer Feld,100038,Linzer Becken [DUJ],"253,64",0,19750101,,473614.84,489438.61,,1,14.325028186972478,48.29991714049214
4002501,324038,"Lustenau, Bl 2130.4",154,154 Südliches Linzer Feld,100038,Linzer Becken [DUJ],"259,08",0,19760101,,472379.28,489049.35,,3,14.308306229700179,48.29655615236506
4002502,324046,"Lustenau, Br 2130.6",154,154 Südliches Linzer Feld,100038,Linzer Becken [DUJ],"252,53","4,69",19760101,,473382.74,489864.92,,3,14.32197222035559,48.303778134678275
4002504,324061,"Lustenau, Br 2131.004",154,154 Südliches Linzer Feld,100038,Linzer Becken [DUJ],"254,57",0,19760101,,473862.01,490414.57,,3,14.32852825142537,48.30866710414096
4002507,324095,"Lustenau, Br 2134.4",154,154 Südliches Linzer Feld,100038,Linzer Becken [DUJ],"257,17",0,19760101,,472292.35,490561.51,,3,14.307389211233598,48.31016715506981
4002508,324103,"Linz, Br 2134.8",154,154 Südliches Linzer Feld,100038,Linzer Becken [DUJ],"256,51",0,19760101,,471823.47,490657.5,,3,14.301083162347712,48.31108308569731
4002509,324111,"Lustenau, Blt 2135.2",154,154 Südliches Linzer Feld,100038,Linzer Becken [DUJ],"260,25","10,2",19750101,,471631.0,488897.95,,2,14.298194206446842,48.29527813953585
4002510,324129,"Linz, Bl 2135.4",154,154 Südliches Linzer Feld,100038,Linzer Becken [DUJ],"257,43",0,19770101,,470921.97,490161.47,,3,14.288845585185488,48.30672156934155
4002512,324145,"Linz, Br 2131.16",154,154 Südliches Linzer Feld,100038,Linzer Becken [DUJ],"262,95",0,19760101,,470940.28,488592.93,,1,14.288833160730132,48.29261114722865
4002513,324152,"Lachstatt, Bl 2131.003",143,143 Nördliches Linzer Feld,100038,Linzer Becken [DUJ],"252,99",0,19760101,,474406.01,491366.57,,3,14.336028170536258,48.31716713546721
4002514,324160,"Braunau, Br 1.1",55,055 Mattigtal,100200,Gruppe Zwischen Salzach und Mattig [DBJ],"347,27","3,85",19860101,,379982.25,484353.17,,2,13.062883281187391,48.25804901679936
4002515,324178,"Braunau, Br 1.3",55,055 Mattigtal,100200,Gruppe Zwischen Salzach und Mattig [DBJ],"347,14","5,5",19860101,,379522.27,484970.22,,3,13.0566570544529,48.263584891701065
4002517,324194,"Braunau, Br 1.7",55,055 Mattigtal,100200,Gruppe Zwischen Salzach und Mattig [DBJ],"351,5","4,81",19860101,,377700.51,483687.95,,3,13.032181373478931,48.251988863104565
4002518,324202,"Osternberg, Br  2.1",55,055 Mattigtal,100200,Gruppe Zwischen Salzach und Mattig [DBJ],"361,14","8,15",19860101,,379727.44,483145.14,,2,13.059508711256008,48.247174191823454
4002519,324210,"Braunau, Br 2.3",55,055 Mattigtal,100200,Gruppe Zwischen Salzach und Mattig [DBJ],"354,25","5,35",19860101,,378190.7,482921.7,,3,13.038823372302357,48.24511319671393
4002521,324236,"Forsten, Br 7.1",55,055 Mattigtal,100200,Gruppe Zwischen Salzach und Mattig [DBJ],"389,87",-99,19860101,,380478.1,479127.5,,2,13.069804121473553,48.2110571615525
4002523,324251,"Obersprait, Br 7.4",55,055 Mattigtal,100199,Unteres Inntal [DBJ],"403,91",-99,19860101,,383308.3,480168.41,,2,13.107853773963932,48.22050175248478
4002524,324269,"Mauerkirchen, Bl 12.2",55,055 Mattigtal,100200,Gruppe Zwischen Salzach und Mattig [DBJ],"400,33",-99,19860101,,384856.64,476687.63,,2,13.128821256120512,48.189229123883344
4002526,324285,"Uttendorf, Br 17.1",55,055 Mattigtal,100200,Gruppe Zwischen Salzach und Mattig [DBJ],"417,38",-99,19860101,,383948.64,473003.47,,2,13.116745845108271,48.15606508075546
